dead_url,domain,category,file_count,files
https://fightforthefuture.org/tracking-net-neutrality-opposition/,fightforthefuture.org,DEAD,1,Politicians/Republicans/House/_Cathy McMorris Rodgers Master Profile.md
https://www.finance.senate.gov/chairmans-news/grassley-wyden-release-insulin-investigation,finance.senate.gov,DEAD,1,Donors & Power Networks/Pharma & Healthcare/Novo Nordisk.md
https://www.floir.com/reports,floir.com,DEAD,1,Stories/Published/2026 Senate Races/Florida 2026 Special Senate Election.md
https://www.floridadaily.com/mario-diaz-balart-plans-to-use-appropriations-assignments-to-help-israel-take-aim-at-cuban-venezuelan-regimes/,floridadaily.com,DEAD,1,Politicians/Republicans/House/Mario Diaz-Balart/_Mario Diaz-Balart Master Profile.md
https://www.fns.usda.gov/snap/retailer-data,fns.usda.gov,DEAD,1,Donors & Power Networks/Mega-Donors/Walmart - Walton Family.md
https://followthemoney.org/entity-candidate/OH/36088-Amy-Acton,followthemoney.org,DEAD,1,Stories/Published/Ohio 2026 - The Donor Pipeline Comparison - Acton vs Ramaswamy.md
https://followthemoney.org/entity-donor/Ohio-Democratic-Party,followthemoney.org,DEAD,1,Stories/Published/Ohio 2026 - The Donor Pipeline Comparison - Acton vs Ramaswamy.md
https://followthemoney.org/entity-race/OH/Governor/2026,followthemoney.org,DEAD,1,Stories/Published/Ohio 2026 - The Donor Pipeline Comparison - Acton vs Ramaswamy.md
https://followthemoney.org/research/institute-reports/names-in-news-michigans-devos-family,followthemoney.org,DEAD,1,Donors & Power Networks/Education/DeVos Family.md
https://www.followthemoney.org/race/OH/GU/2026,followthemoney.org,DEAD,1,Stories/Published/Ohio 2026 Governor Race - The Structural Landscape.md
https://www.followthemoney.org/show-candidates,followthemoney.org,DEAD,1,Politicians/Republicans/Governors/Sarah Huckabee Sanders/Sarah Huckabee Sanders.md
https://www.fool.com/investing/2019/01/29/nucor-corporation-just-had-its-most-profitable-yea.html,fool.com,DEAD,1,Donors & Power Networks/Defense & Intelligence/Nucor Corporation.md
https://www.forbes.com/profile/jim-himes/,forbes.com,DEAD,1,Politicians/Democrats/House/Jim Himes/_Jim Himes Master Profile.md
https://www.forbes.com/sites/mattdurot/2023/10/10/billionaire-charles-koch-shares-his-secret-plan/,forbes.com,DEAD,1,Donors & Power Networks/Mega-Donors/Koch Network - Charles Koch.md
https://www.forbes.com/sites/moesbachs/2024/08/07/koch-fertilizer-expands-with-36-billion-iowa-acquisition/,forbes.com,DEAD,1,Donors & Power Networks/Energy & Utilities/Koch Industries.md
https://fortune.com/2016/11/17/trump-transition-women/,fortune.com,DEAD,1,Donors & Power Networks/Mega-Donors/Rebekah Mercer.md
https://fortune.com/2020/11/09/pfizer-vaccine-funding-warp-speed/,fortune.com,DEAD,1,Donors & Power Networks/Pharma & Healthcare/Pfizer.md
https://fortune.com/2024/09/15/openai-sacramento-ai-regulation/,fortune.com,DEAD,1,Stories/Published/Investigations/AI Deregulation Super PAC - Leading the Future.md
https://fortune.com/2025/01/31/senate-confirms-doug-burgum-as-trumps-interior-secretary-tasked-with-boosting-fossil-fuel-production-to-achieve-energy-dominance/,fortune.com,DEAD,1,Politicians/Republicans/Trump Cabinet/Doug Burgum/_Doug Burgum Master Profile.md
https://fortune.com/2025/10/15/timothy-mellon-donates-130-million-to-military-pay-during-shutdown/,fortune.com,DEAD,1,Donors & Power Networks/Mega-Donors/Timothy Mellon.md
https://fortune.com/openai-deregulation,fortune.com,DEAD,1,Stories/Published/Investigations/AI Deregulation Super PAC - Leading the Future.md
https://fortune.com/person/timothy-mellon/,fortune.com,DEAD,1,Donors & Power Networks/Mega-Donors/Timothy Mellon.md
https://fortune.com/sector/energy/,fortune.com,DEAD,1,Donors & Power Networks/Energy & Utilities/Fossil Fuel Bloc.md
https://fossulfuelbloc.md/,fossulfuelbloc.md,CONNECTION_ERROR,1,Stories/Published/2026 Senate Races/Texas 2026 Senate Race.md
https://www.foxnews.com/politics/trump-aligned-super-pac-enters-2026-with-nearly-300m-war-chest.amp,foxnews.com,DEAD,1,Stories/Published/2026 House Races/2026 House Money Map.md
https://www.fppc.ca.gov/transparency/behested-payments.html,fppc.ca.gov,CONNECTION_ERROR,1,Donors & Power Networks/Healthcare/Blue Shield of California.md
https://www.fppc.ca.gov/transparency/top-contributors/jun-18-primary.html,fppc.ca.gov,CONNECTION_ERROR,1,Stories/Published/Cross-Politician Contradiction Map - The Both-Sides Illusion With Receipts.md
https://www.ftc.gov/news-events/news/2024/09/ftc-supports-pbm-regulation-california,ftc.gov,DEAD,1,Politicians/Democrats/Governors/Gavin Newsom/Healthcare/Prescription Drug Pricing - PBM Veto Cycle.md
https://www.ftc.gov/system/files/attachments/merger-investigation-matters/130103googlewirthabstandingstatement.pdf,ftc.gov,DEAD,1,Politicians/Democrats/Presidential/Barack Obama/The Silicon Valley Presidency - Google Surveillance and Market Dominance.md
https://gizmodo.com/ai-deregulation,gizmodo.com,DEAD,1,Stories/Published/Investigations/AI Deregulation Super PAC - Leading the Future.md
https://www.gmfus.org/publication/british-funding-us-think-tanks,gmfus.org,DEAD,1,Stories/Published/Investigations/Think Tank Capture - Foreign Governments Writing US Policy.md
https://www.gmfus.org/publication/foreign-money-dark-money-networks,gmfus.org,DEAD,1,Stories/Published/Investigations/Foreign Money in State Ballot Initiatives.md
https://www.gmfus.org/publication/think-tank-funding,gmfus.org,DEAD,1,Stories/Published/Investigations/Think Tank Capture - Foreign Governments Writing US Policy.md
https://www.gmfus.org/publication/think-tank-funding-analysis,gmfus.org,DEAD,1,Stories/Published/Investigations/Think Tank Capture - Foreign Governments Writing US Policy.md
https://www.gov.ca.gov/2023/10/01/governor-newsom-appoints-laphonza-butler-senate/,gov.ca.gov,DEAD,1,Politicians/Democrats/Senate/Laphonza Butler.md
https://www.greenpeace.org/usa/a-brief-history-of-kelcy-warren-and-trump/,greenpeace.org,DEAD,1,Stories/Published/Contradiction Deep Dives/Contradiction 13 - DAPL Survives Both Parties - The Bipartisan Fossil Fuel Consensus.md
https://www.haaretz.com/misc/tags/TAG_netanyahu_corruption,haaretz.com,DEAD,1,Politicians/International/Benjamin Netanyahu/Israel Hayom and the Corruption Cases.md
https://www.hollywoodreporter.com/news/general-news/jeffrey-katzenberg-democrat-donations-fundraising-hollywood-strikes-4088888/,hollywoodreporter.com,DEAD,1,Donors & Power Networks/Media & Entertainment/Hollywood Democratic Donor Network.md
https://www.hrw.org/news/2024/12/16/us-lasting-harm-from-family-separation-border,hrw.org,DEAD,1,Politicians/Republicans/Presidential/Donald Trump/Immigration/Family Separation - Zero Tolerance and Who Profited.md
https://www.ibew.org/articles/23ElectricalWorker/EW2310/EVITP.html,ibew.org,DEAD,1,Donors & Power Networks/Labor Unions/IBEW Local 477 - San Bernardino.md
https://www.icij.org/news/2026/03/irs-criminal-referrals-against-big-corporations-and-ultrawealthy-plummeted-during-trump-s-first-year/,icij.org,DEAD,1,Politicians/Republicans/Presidential/Donald Trump/Governance/Schedule F and the Deep State Purge - Replacing Civil Servants with Loyalists.md
https://www.idahopress.com/news/local/crapo-staffer-told-fbi-the-senator-gave-permission-for-250k-campaign-investment-into-get-rich/,idahopress.com,DEAD,1,Politicians/Republicans/Senate/Mike Crapo/_Mike Crapo Master Profile.md
https://www.independent.com/2026/03/04/republican-steve-hilton-campaigns-for-governor-promotes-califordable-agenda/,independent.com,DEAD,1,Politicians/Races/CA Governor 2026/Steve Hilton.md
https://www.influencewatch.org/non-profit/independence-usa-pac/,influencewatch.org,DEAD,1,Donors & Power Networks/Mega-Donors/Michael Bloomberg.md
https://www.influencewatch.org/organization/demand-justice/,influencewatch.org,DEAD,1,Donors & Power Networks/Dark Money/Demand Justice.md
https://www.influencewatch.org/person/paul-singer/,influencewatch.org,DEAD,1,Donors & Power Networks/Mega-Donors/Paul Singer.md
https://www.inquirer.com/politics/pennsylvania/governor-election-campaign-donors-pa-reelection-20260304.html,inquirer.com,DEAD,1,Stories/Published/2028 Presidential Race/Harris-Newsom Donor Class Fracture.md
https://www.institutenorth.org/alaska-budget-oil-revenue,institutenorth.org,DEAD,1,Stories/Published/2026 Senate Races/Alaska 2026 Senate Race.md
https://intelligence.house.gov/news/documentsingle.aspx,intelligence.house.gov,DEAD,1,Politicians/Republicans/House/Rick Crawford/_Rick Crawford Master Profile.md
https://www.investmentlawwatch.com/2025/01/24/president-trump-executive-order-steering-digital-assets-policy/,investmentlawwatch.com,DEAD,1,Donors & Power Networks/Tech & Crypto/Fairshake PAC.md
https://investor.bankofamerica.com/news-and-events/news-releases/2005,investor.bankofamerica.com,DEAD,1,Politicians/Democrats/Presidential/Joe Biden/The Bankruptcy Bill and MBNA - The Credit Card Senator's Defining Vote.md
https://iowacapitaldispersary.com/2026/01/news/,iowacapitaldispersary.com,CONNECTION_ERROR,1,Politicians/Democrats/Governors/Janet Mills/Opioid Litigation and Pharmaceutical Industry Accountability.md
https://www.iowapublicradio.org/political-news/2025-06-11/democrat-iowa-senator-zach-wahls-campaign-for-u-s-senate-held-by-sen-joni-ernst,iowapublicradio.org,DEAD,2,Politicians/Democrats/Senate/Zach Wahls/Iowa Long Shot and the Rural Democrat Question.md | Politicians/Democrats/Senate/Zach Wahls/_Zach Wahls Master Profile.md
https://www.irs.gov/credits-and-deductions-for-businesses/opportunity-zones,irs.gov,DEAD,1,Donors & Power Networks/Real Estate/Real Estate Roundtable.md
https://itep.org/private-equity-tax-loophole/,itep.org,DEAD,1,Donors & Power Networks/Mega-Donors/Stephen Schwarzman.md
https://www.izzieaward.org/,izzieaward.org,CONNECTION_ERROR,1,Media & Influence Pipeline/Left/Aaron Maté.md
https://jacobinmag.com/2022/02/newsom-single-payer-healthcare,jacobinmag.com,DEAD,1,Politicians/Democrats/Governors/Gavin Newsom/Healthcare/Single-Payer Broken Promise.md
https://january6thcommittee.house.gov/news/press-releases/read-house-select-committee-january-6-final-report,january6thcommittee.house.gov,CONNECTION_ERROR,2,Politicians/Republicans/Presidential/Donald Trump/January 6th & Election Denial/January 6th and Election Denial - Donors and Backers.md | Politicians/Republicans/Presidential/Donald Trump/January 6th & Election Denial/The Insurrection Investment - Who Funded January 6th and What They Got.md
https://jewishfed.org/news/blog/mayor-newsom-heading-israel-federations-mission,jewishfed.org,DEAD,2,Politicians/Democrats/Governors/Gavin Newsom/Israel/Early History and Background Ties 2003-2019.md | Politicians/Democrats/Governors/Gavin Newsom/Israel/Pro-Israel Donor Network Deep Dive.md
https://www.jta.org/2026/01/30/politics/ritchie-torres-challengers-are-testing-how-israel-plays-in-the-bronx-and-testing-aim-at-zionists-in-a-jewish-neighborhood,jta.org,DEAD,1,Politicians/Democrats/House/Ritchie Torres.md
https://www.judiciary.senate.gov/imo/media/doc/Blasey%20Ford%20Testimony.pdf,judiciary.senate.gov,DEAD,1,Politicians/SCOTUS/Brett Kavanaugh/The 17 Million Dollar Confirmation and the Leonard Leo Pipeline.md
https://www.judiciary.senate.gov/judicial-nominations/,judiciary.senate.gov,DEAD,1,Politicians/Democrats/Senate/Dick Durbin/The Judiciary Committee and Criminal Justice Reform Limits.md
https://www.judiciary.senate.gov/supreme-court-ethics,judiciary.senate.gov,DEAD,1,Donors & Power Networks/Mega-Donors/Harlan Crow.md
https://www.justice.gov/archive/tax/txdv05618.htm,justice.gov,DEAD,1,Politicians/Republicans/Trump Cabinet/Jared Kushner/Kushner Companies and the Slumlord Record.md
https://www.justice.gov/archives/usao-sdfl/jeffrey-epstein,justice.gov,DEAD,1,Politicians/Republicans/Trump Cabinet/Alexander Acosta/The Epstein Plea Deal and Labor Secretary Appointment.md
https://www.justice.gov/atr/page/file/1567116/download,justice.gov,DEAD,1,Stories/Published/Contradiction Deep Dives/Contradiction 23 - Prison Telecom Monopoly Profits From Bipartisan Neglect.md
https://www.justice.gov/civil/opioid-litigation-settlements,justice.gov,DEAD,1,Stories/Published/2026 Senate Races/New Hampshire 2026 Senate Race.md
https://www.justice.gov/opa/pr/justice-department-requires-cvs-and-aetna-divest-aetnas-medicare-individual-part-d,justice.gov,DEAD,1,Donors & Power Networks/Healthcare/CVS Health - Aetna.md
https://www.justice.gov/usao-sdfl/united-states-v-jeffrey-epstein,justice.gov,DEAD,1,Donors & Power Networks/Jeffrey Epstein Network.md
https://jweekly.com/2019/08/16/newsom-ethnic-studies-draft-offensive/,jweekly.com,DEAD,1,Politicians/Democrats/Governors/Gavin Newsom/Education/Ethnic Studies - Whose History Gets Taught.md
https://www.kcrg.com/2025/03/12/representative-hinson-urges-lawmakers-pass-bill-making-e15-ethanol-available-year-round-across-the-nation/,kcrg.com,DEAD,1,Politicians/Republicans/Senate/Ashley Hinson/E15 Ethanol and Agricultural Subsidy Advocacy.md
https://www.kff.org/medicaid/state-indicator/births-covered-by-medicaid/,kff.org,DEAD,1,Politicians/Democrats/Governors/Amy Acton/The Healthcare Platform and the Insurance Industry Question.md
https://www.kff.org/medicare/issue-brief/explaining-the-pharmaceutical-provisions-in-the-inflation-reduction-act/,kff.org,DEAD,1,Politicians/Republicans/House/_Brett Guthrie Master Profile.md
https://www.kff.org/report-section/health-insurance-coverage-of-the-nonelderly-state-level-estimates-of-coverage-estimates-by-age/,kff.org,DEAD,1,Politicians/Democrats/Presidential/Barack Obama/The ACA - Insurance Industry Capture Disguised as Healthcare Reform.md
https://www.ksat.com/news/texas/2025/11/13/u-s-rep-jodey-arrington-who-carried-trump8217s-tax-and-spending-megabill-is-retiring/,ksat.com,DEAD,1,Politicians/Republicans/House/Jodey Arrington/_Jodey Arrington Master Profile.md
https://www.latimes.com/business/story/2020-10-20/prop-22-gig-workers-uber-lyft-record-spending,latimes.com,DEAD,4,Donors & Power Networks/Gig Economy/DoorDash.md | Donors & Power Networks/Gig Economy/Lyft.md | Donors & Power Networks/Gig Economy/Uber.md | Politicians/Democrats/Governors/Gavin Newsom/Labor/Prop 22 - The $200M Corporate Rollback.md
https://www.latimes.com/business/story/2023-09-11/fast-food-minimum-wage-deal-explained,latimes.com,DEAD,1,Politicians/Democrats/Governors/Gavin Newsom/Labor/FAST Act and the AB 1228 Deal.md
https://www.latimes.com/california/story/2019-07-12/california-wildfire-legislation-signed-pge,latimes.com,DEAD,1,Politicians/Democrats/Governors/Gavin Newsom/Environment/PG&E - The Utility Donor and the Wildfire Cover.md
https://www.latimes.com/california/story/2019-09-18/gavin-newsom-signs-ab5-worker-protection-bill,latimes.com,DEAD,1,Politicians/Democrats/Governors/Gavin Newsom/Labor/AB5 - Gig Worker Classification.md
https://www.latimes.com/california/story/2019-10-13/newsom-vetoes-charter-school-geographic-restriction-bill,latimes.com,DEAD,2,Donors & Power Networks/Education/California Charter Schools Association.md | Politicians/Democrats/Governors/Gavin Newsom/Education/Charter Schools and the Billionaire Reform Movement.md
https://www.latimes.com/california/story/2020-06-30/san-quentin-coronavirus-outbreak,latimes.com,DEAD,1,Politicians/Democrats/Governors/Gavin Newsom/Criminal Justice/San Quentin - COVID Disaster and Rehabilitation Theater.md
https://www.latimes.com/california/story/2020-09-30/newsom-police-reform-bills-california,latimes.com,DEAD,1,Politicians/Democrats/Governors/Gavin Newsom/Criminal Justice/Policing Reform - George Floyd Era.md
https://www.latimes.com/california/story/2020-10-01/newsom-prop-21-rent-control,latimes.com,DEAD,1,"Politicians/Democrats/Governors/Gavin Newsom/Housing/Rent Control - Props 10, 21, and 33.md"
https://www.latimes.com/california/story/2020-11-24/newsom-children-attend-in-person-private-school,latimes.com,DEAD,1,Politicians/Democrats/Governors/Gavin Newsom/Education/COVID School Closures - Learning Loss and Class Division.md
https://www.latimes.com/california/story/2021-03-05/teachers-union-california-schools-reopening,latimes.com,DEAD,1,Donors & Power Networks/Education/CTA - California Teachers Association.md
https://www.latimes.com/california/story/2022-09-29/newsom-vetoes-farmworker-union-vote-bill,latimes.com,DEAD,1,Politicians/Democrats/Governors/Gavin Newsom/Labor/Farmworker Union Rights - AB 2183 Veto and Reversal.md
https://www.latimes.com/california/story/2022-10-31/la-mansion-tax-measure-ula-explained,latimes.com,DEAD,1,Politicians/Races/CA Governor 2026/Antonio Villaraigosa/The Real Estate Mayor and the 2026 Donor Coalition.md
https://www.latimes.com/california/story/2024-07-25/newsom-orders-state-agencies-to-clear-homeless-encampments,latimes.com,DEAD,1,Politicians/Democrats/Governors/Gavin Newsom/Housing/Homelessness Spending and Encampments.md
https://www.latimes.com/california/story/2025-01-06/newsom-special-session-trump,latimes.com,DEAD,1,Politicians/Democrats/Governors/Gavin Newsom/Immigration/Trump Resistance and the 2028 Play.md
https://www.laughfactory.com/comedians/JimmyDore,laughfactory.com,DEAD,1,Media & Influence Pipeline/Right/Jimmy Dore.md
https://www.law.ucla.edu/centers/critical-race-theory-forward/crt-forward-tracking-project,law.ucla.edu,DEAD,1,Media & Influence Pipeline/Right/Christopher Rufo.md
https://www.lawfaremedia.org/article/the-u.s.-government,lawfaremedia.org,DEAD,1,Media & Influence Pipeline/Right/Tenet Media.md
https://lee.house.gov/issues/global-peace-and-security,lee.house.gov,CONNECTION_ERROR,1,Politicians/Democrats/House/Barbara Lee.md
https://legilist.com/finance/P000034/2024,legilist.com,DEAD,1,Politicians/Democrats/House/Frank Pallone/_Frank Pallone Master Profile.md
https://www.lockheedmartin.com/en-us/news/investor-information.html,lockheedmartin.com,DEAD,1,Politicians/Democrats/Presidential/Joe Biden/The Defense Budget Pipeline - Record Peacetime Spending and Contractor Profits.md
https://markgreen.house.gov/biography,markgreen.house.gov,CONNECTION_ERROR,1,Politicians/Republicans/House/Mark Green/_Mark Green Master Profile.md
https://mauinow.com/2024/04/23/gov-green-renews-commitment-to-house-fema-ineligible-maui-wildfire-survivors-with-450-unit-ka-lai-ola-project/,mauinow.com,DEAD,2,Politicians/Democrats/Governors/Josh Green/The Maui Wildfire Response and the Rebuilding Money Trail.md | Politicians/Democrats/Governors/Josh Green/_Josh Green Master Profile.md
https://www.militarytimes.com/news/your-military/2020/06/26/appeals-court-trump-wrongly-diverted-2-5-billion-in-military-construction-funds-for-border-wall/,militarytimes.com,DEAD,1,Politicians/Republicans/Presidential/Donald Trump/Immigration/The Wall Contractor Money - Who Got Paid to Build What.md
https://www.motherjones.com/politics/2011/06/boehner-tobacco-checks,motherjones.com,DEAD,1,Politicians/Republicans/House/John Boehner/_John Boehner Master Profile.md
https://www.motherjones.com/politics/2013/02/donors-trust-donor-advised-fund-koch-dark-money/,motherjones.com,DEAD,1,Donors & Power Networks/Mega-Donors/Koch Network - Charles Koch.md
https://www.motherjones.com/politics/2023/03/bradley-foundation-woke-culture-war/,motherjones.com,DEAD,1,Media & Influence Pipeline/Right/Christopher Rufo.md
https://www.motherjones.com/politics/2023/06/anti-dei-activists-dark-money/,motherjones.com,DEAD,1,Media & Influence Pipeline/Right/Christopher Rufo.md
https://www.nasa.gov/humans-in-space/commercial-space/spacex/,nasa.gov,DEAD,1,Donors & Power Networks/Tech & Crypto/SpaceX.md
https://www.nasa.gov/press-release/nasa-selects-blue-origin-for-second-artemis-moon-lander,nasa.gov,DEAD,1,Donors & Power Networks/Mega-Donors/Jeff Bezos.md
https://www.nasdaq.com/articles/citadels-ken-griffin-opposes-tariffs-but-backs-trump-with-inaugural-1m-donation,nasdaq.com,DEAD,1,Stories/Published/Intra-Republican Contradiction Map.md
https://ncpg.org/research/,ncpg.org,CONNECTION_ERROR,1,Stories/Published/Investigations/Sports Gambling Industry State Capture.md
https://nebraskaexaminer.com/2024/04/09/u-rep-tom-cole-of-oklahoma-tapped-by-gop-as-house-appropriations-chairman,nebraskaexaminer.com,DEAD,1,Politicians/Republicans/House/Tom Cole/_Tom Cole Master Profile.md
https://nebraskaindependentnews.com/politics/deb-fischer-senate-election-2024-dan-osborn-pharma-campaign-money-drug-prices/,nebraskaindependentnews.com,DEAD,1,Politicians/Republicans/Senate/Deb Fischer/_Deb Fischer Master Profile.md
https://nebraskaindependentnews.com/politics/deb-fischers-senate-2024-election-dan-osborn-campaign-donations/,nebraskaindependentnews.com,DEAD,1,Politicians/Republicans/Senate/Deb Fischer/_Deb Fischer Master Profile.md
https://netfile.fppc.ca.gov/,netfile.fppc.ca.gov,CONNECTION_ERROR,1,Stories/Internal/Research Logs/2026-03-18 Finance Research.md
https://nonprofitquarterly.org/arabella-advisors-grows-as-a-major-dem-player/,nonprofitquarterly.org,DEAD,1,Donors & Power Networks/Dark Money/Arabella Advisors.md
https://www.npr.org/2021/01/07/954478011/u-s-chamber-of-commerce-condemns-violence-at-capitol,npr.org,DEAD,1,Donors & Power Networks/Dark Money/US Chamber of Commerce.md
https://www.ohiocapitaljournal.com/2021/06/householder-guilty-verdict/,ohiocapitaljournal.com,DEAD,1,Politicians/Democrats/Governors/Amy Acton/The COVID Tenure and the Political Fallout.md
https://www.ohiocapitaljournal.com/2025/02/labor-endorsements-acton/,ohiocapitaljournal.com,DEAD,1,Politicians/Democrats/Governors/Amy Acton/The Labor Coalition and What Unions Expect.md
https://www.ohioft.org/news/oft-endorses-acton-2026,ohioft.org,CONNECTION_ERROR,1,Politicians/Democrats/Governors/Amy Acton/The Labor Coalition and What Unions Expect.md
https://www.ohiohospitals.org/advocacy/rural-hospitals-at-risk,ohiohospitals.org,DEAD,1,Politicians/Democrats/Governors/Amy Acton/The Healthcare Platform and the Insurance Industry Question.md
https://oldcc.gov/state/rhode-island,oldcc.gov,DEAD,1,Politicians/Democrats/Senate/Jack Reed/_Jack Reed Master Profile.md
https://www.opensecrets.org/federal-lobbying/firms/clients,opensecrets.org,DEAD,1,Lobbying Firms & K Street/Akin Gump Strauss Hauer & Feld.md
https://www.opensecrets.org/members-of-congress/g/12345,opensecrets.org,DEAD,1,Politicians/Republicans/Governors/Glenn Youngkin/_Glenn Youngkin Master Profile.md
https://oversight.house.gov/hearing/the-impact-of-dark-money-organizations-on-elections/,oversight.house.gov,DEAD,1,Stories/Published/Investigations/Foreign Money in State Ballot Initiatives.md
https://oversight.house.gov/news/press-releases/committees-announce-investigation-into-trump-administrations-financial-dealings-saudi-arabia-and-other-foreign-governments,oversight.house.gov,DEAD,1,Politicians/Republicans/Trump Cabinet/Jared Kushner/_Jared Kushner Master Profile.md
https://penncapital-star.com/commentary/what-we-say-and-what-we-mean-when-we-talk-about-fettermans-hoodie-heather-macdonald-pennsylvania-capital-star/,penncapital-star.com,DEAD,1,Politicians/Democrats/Senate/John Fetterman/_John Fetterman Master Profile.md
https://www.pewresearch.org/journalism/2023/06/13/local-news-media-landscape/,pewresearch.org,DEAD,1,Donors & Power Networks/Media & Entertainment/Sinclair Broadcasting Group.md
https://www.pfizer.com/news/announcements/,pfizer.com,DEAD,1,Politicians/Republicans/Presidential/Donald Trump/Healthcare/The ACA Repeal That Never Came and the Pharma Donors Who Paid Either Way.md
https://www.pharmacwatch.org/2026-political-spending,pharmacwatch.org,CONNECTION_ERROR,1,Stories/Published/2026 Senate Races/New Hampshire 2026 Senate Race.md
https://www.pionline.com/hedge-funds/citadels-ken-griffin-criticizes-trump-tariff-and-tax-policies-calls-deregulation-a-godsend,pionline.com,DEAD,1,Donors & Power Networks/Mega-Donors/Kenneth Griffin.md
https://www.politifact.com/factchecks/2017/jan/18/other-98/viral-image-about-democratic-senators-and-big-pharma/,politifact.com,DEAD,1,Politicians/Democrats/Senate/Bob Casey.md
https://projects.propublica.org/congress/members/P000614-chris-pappas,projects.propublica.org,DEAD,1,Stories/Published/2026 Senate Races/New Hampshire 2026 Senate Race.md
https://projects.propublica.org/congress/members/S001181-dan-sullivan,projects.propublica.org,DEAD,1,Stories/Published/2026 Senate Races/Alaska 2026 Senate Race.md
https://projects.propublica.org/congress/members/S001184-lindsey-graham,projects.propublica.org,DEAD,1,Stories/Published/2026 Senate Races/South Carolina 2026 Senate Race.md
https://projects.propublica.org/nonprofits/download-filing,projects.propublica.org,DEAD,17,Donors & Power Networks/Agriculture/American Farm Bureau Federation.md | Donors & Power Networks/Agriculture/Cargill.md | Donors & Power Networks/Agriculture/John Deere.md | Donors & Power Networks/Agriculture/Tyson Foods.md | Donors & Power Networks/Agriculture/Western Growers Association.md | Donors & Power Networks/Carceral State/Aramark.md | Donors & Power Networks/Dark Money/New Venture Fund.md | Donors & Power Networks/Defense & Intelligence/Defense Contractors.md | Donors & Power Networks/Defense & Intelligence/General Dynamics.md | Donors & Power Networks/Defense & Intelligence/Lockheed Martin.md | Donors & Power Networks/Energy & Utilities/Marathon Petroleum.md | Donors & Power Networks/Healthcare/Humana.md | Donors & Power Networks/Labor Unions/AFGE - American Federation of Government Employees.md | Donors & Power Networks/Labor Unions/California Nurses Association.md | Donors & Power Networks/Labor Unions/United Farm Workers.md | Donors & Power Networks/Super PACs/WinRed.md | Think Tanks & Policy Infrastructure/Liberal/InfluenceMap.md
https://projects.propublica.org/nonprofits/organizations/135626156,projects.propublica.org,DEAD,1,Media & Influence Pipeline/Right/Christopher Rufo.md
https://projects.propublica.org/nonprofits/organizations/136181096,projects.propublica.org,DEAD,1,Media & Influence Pipeline/Right/Dinesh D'Souza.md
https://projects.propublica.org/nonprofits/organizations/271663043,projects.propublica.org,DEAD,1,Stories/Published/Investigations/Foreign Money in State Ballot Initiatives.md
https://projects.propublica.org/nonprofits/organizations/271747501,projects.propublica.org,DEAD,1,Donors & Power Networks/Dark Money/Concerned Veterans for America.md
https://projects.propublica.org/nonprofits/organizations/273725506,projects.propublica.org,DEAD,1,Donors & Power Networks/Mega-Donors/Jeffrey Katzenberg.md
https://projects.propublica.org/nonprofits/organizations/274562374,projects.propublica.org,DEAD,1,Politicians/SCOTUS/Amy Coney Barrett/The 22 Million Dollar Confirmation and the McConnell Precedent Reversal.md
https://projects.propublica.org/nonprofits/organizations/351663067,projects.propublica.org,DEAD,1,Stories/Published/Investigations/ALEC Dark Money Protection Machine.md
https://projects.propublica.org/nonprofits/organizations/431501265,projects.propublica.org,DEAD,1,Think Tanks & Policy Infrastructure/The Revolving Door — A Cross-Think-Tank Personnel Map.md
https://projects.propublica.org/nonprofits/organizations/474943695,projects.propublica.org,DEAD,1,Donors & Power Networks/Super PACs/One Nation.md
https://projects.propublica.org/nonprofits/organizations/520981423,projects.propublica.org,DEAD,1,Think Tanks & Policy Infrastructure/The Revolving Door — A Cross-Think-Tank Personnel Map.md
https://projects.propublica.org/nonprofits/organizations/521544430,projects.propublica.org,DEAD,1,Donors & Power Networks/Dark Money/Environmental Law & Policy Center.md
https://projects.propublica.org/nonprofits/organizations/522087327,projects.propublica.org,DEAD,1,Donors & Power Networks/Dark Money/Donors Capital Fund.md
https://projects.propublica.org/nonprofits/organizations/854970843,projects.propublica.org,DEAD,1,Donors & Power Networks/Super PACs/Marble Freedom Trust.md
https://projects.propublica.org/nonprofits/organizations/855631396,projects.propublica.org,DEAD,1,Media & Influence Pipeline/Right/Christopher Rufo.md
https://projects.propublica.org/nonprofits/organizations/873379391,projects.propublica.org,DEAD,1,Politicians/Republicans/Presidential/Donald Trump/January 6th & Election Denial/The Insurrection Investment - Who Funded January 6th and What They Got.md
https://projects.propublica.org/nonprofits/organizations/951098605,projects.propublica.org,DEAD,1,Think Tanks & Policy Infrastructure/The Revolving Door — A Cross-Think-Tank Personnel Map.md
https://projects.propublica.org/revolving-door-searchable-database/,projects.propublica.org,DEAD,2,Politicians/Republicans/Trump Cabinet/Colin Powell/_Colin Powell Master Profile.md | Politicians/Republicans/Trump Cabinet/Condoleezza Rice/_Condoleezza Rice Master Profile.md
https://projects.propublica.org/uae-washington-influence/,projects.propublica.org,DEAD,1,Stories/Published/Investigations/Think Tank Capture - Foreign Governments Writing US Policy.md
https://projects.propublica.org/uae-washington/,projects.propublica.org,DEAD,1,Stories/Published/Investigations/Think Tank Capture - Foreign Governments Writing US Policy.md
https://propublica.org/alabama-sports-betting,propublica.org,DEAD,1,Stories/Published/Investigations/Sports Gambling Industry State Capture.md
